wo_id,sdr_id,part_number,part_name,jasc_code,maintenance_type,discovery_code,fault_code,action_code,task_type,mel_code,repair_duration_hours,aog_flag,backorder_delay_days,labor_hours,turnaround_time_hours,deferred_flag,priority,work_accomplished
WO006112,SWAA2025060276505,,RIB,5712,Line,OP,CRACKED,RPR,Repair,N,12,0,9,12.7,228,0,Low,Repaired rib for condition: cracked; tested serviceable. SDR discrepancy: LH WING FIXED LEADING EDGE #4 RIB AT KRAS 166.32 APPROXIMATELY 10' UP FROM LOWER SKIN EDGE; HAS A FASTENER HOLE WITH AN 
WO006113,SCNA20250502153,,OVEN,2530,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,14,2.4,338,0,Low,Removed and replaced oven; performed operational test. SDR discrepancy: AFT GALLEY OVENS (410 & 411) HAD CHEMICAL SMELL WHEN USED. CLEANED OVENS IN AFT GALLEY REF AMM 25-31-01. OK FOR SERVICE.
WO006114,AALA202506097514,,MECHANISM,2731,Overnight,V,CORRODED,CORR,Corrosion Removal,N,8,1,14,8.7,344,0,High,Removed corrosion on mechanism; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: LEFT HORIZONTAL STABILIZER ELEVATOR TAB CONTROL MECHANISM SPRINGS LOWER HARDWARE HAS EVIDE
WO006115,DALA2025050503431,,SUPPORT CHANNEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,13,20.7,330,0,Low,Removed corrosion on support channel; treated and protected area. SDR discrepancy: (LOG 0943971) CORROSION CHANNEL SUPPORT LOCATED BS767 PLUS 5 INCHES AND RBL 8.10 AT AFT CARGO COMPARTMENT. PERFORMED PER
WO006116,AALA202505059692,,DOOR,5210,Line,OP,OTHER,RPR,Repair,N,2,1,13,2.2,314,0,High,"Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS GROUNDED: L1 DOOR DIFFICULT TO OPEN. PERFORMED L1 DOOR (FORWARD ENTRY DOOR) ADJUSTMENT, OPERTIONAL CHECK GO"
WO006117,AALA202505053549,,FLAP SYSTEM,2750,Overnight,OP,FAILED,R&R,Remove & Replace,N,4,0,12,4.1,292,0,Low,Removed and replaced flap system; performed operational test. SDR discrepancy: AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: TRAILING EDGE FLAP ASYMMETRY DURING APPROACH; ONE UP AND ONE AT
WO006118,CALA2025050604504,,SLIDE,2565,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,12,2.8,290,0,Low,Removed and replaced slide; performed operational test. SDR discrepancy: DOOR 2L EMERGENCY SLIDE PRESSURE OUT OF LIMIT DOOR 2L SLIDE PACK INFLATION CYLINDER WITHIN LIMITS PER AMM TASK 25-66-01-
WO006119,ASAA2025050758581,BAC1496377,TRANSITION PANEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,17.8,18,0,High,Removed corrosion on transition panel; treated and protected area. SDR discrepancy: AFT PIT RT TRANSITION PANEL HAS AREAS OF CORROSION FROM STA 727 TO STA 787. GROUNDED - YES. THE AFT PIT RH TRANSITION PA
WO006120,ASAA2025050257740,,LENS,3350,Line,V,OTHER,R&R,Remove & Replace,N,2,0,12,1.6,290,0,Low,Removed and replaced lens; performed operational test. SDR discrepancy: L2 EXIT LIGHT COVER BY TRASH CAME OFF. GROUNDED - YES. REPLACED L2 EMERGENCY EIT LIGHT COVER. OPS CHECK GOOD REF AMM 33-
WO006121,SWAA2025050566736,,SENSOR,2781,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,14,3.8,340,0,High,Removed and replaced sensor; performed operational test. SDR discrepancy: LEADING EDGE FLAPS TRANSIT LIGHT ILLUMINATED AT CRUISE AT FL 370. THE #8 SLAT INDICATED GREEN IN EXT POSITION. RAN QRH A
WO006122,DALA2025050603484,,ACCESS PANEL,5730,Overnight,V,OTHER,TS,Troubleshooting,N,2,0,9,1.9,218,0,Low,Troubleshot access panel for reported condition: other. SDR discrepancy: (LOG 0945392) FUEL TANK PANEL 632RB LANDING HAS WEAR MARKS I84-034. REMOVED AND EVA DAMAGE AT RT WING LOWER SIDE FUEL TA
WO006123,SWAA2025060973134,,BEARING,5210,Line,V,FAILED,R&R,Remove & Replace,N,4,0,14,4.8,340,0,Low,Removed and replaced bearing; performed operational test. SDR discrepancy: AFT ENTRY DOOR; DOOR HANDLE CAM ROLLER NOT ACTUATING WITH DOOR IN MOTION. (MARKED)<[01] LUBED CAM BEARING PER M/M REF 12
WO006124,ASAA2025051158642,182A53014,RIB,5511,Line,V,CRACKED,RPR,Repair,N,12,0,0,14.5,12,0,Medium,Repaired rib for condition: cracked; tested serviceable. SDR discrepancy: DURING GVI OF SKIN CRACK FOUND RH HORIZONTAL RIB #2 TO BE CRACKED IN 2 PLACES. GROUNDED - YES. REMOVED & REPLACED RH HOR
WO006125,ASAA2025050758650,654A00041032,CARGO TRACK,5347,Base,V,CRACKED,RPR,Repair,N,22,1,0,26.6,22,0,High,"Repaired cargo track for condition: cracked; tested serviceable. SDR discrepancy: AFT CARGO PIT RH CARGO TRACK HAS CRACKS AT STA 767, 747, 727J, 727I, 727H, 727G AND 727C. GROUNDED - YES. REMOVED AND RE"
WO006126,AALA202505090807,,DOOR,5250,Line,OP,OTHER,RPR,Repair,N,2,0,10,2.6,242,0,Low,Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: FLIGHT DECK DOOR DIFFICULT TO CLOSE AND OPEN. DOOR KNOB GETS STUCK AND HARD TO TURN MAKING EX
WO006127,DALA2025051203662,,SKIN,5330,Base,V,OTHER,RPR,Repair,N,12,1,14,10.6,348,0,High,"Repaired skin for condition: other; tested serviceable. SDR discrepancy: (LOG 0953506) UPON ARRIVAL INTO AMES (TPA), MTC REPORTED A DENT BY BIRD STRIKE LOCATED IN STA 178.4 AND ABOVE STR 21R. A"
WO006128,AALA202505127744,,SLIDING WINDOW,5610,Line,V,OTHER,TS,Troubleshooting,N,2,0,12,2.2,290,0,Low,"Troubleshot sliding window for reported condition: other. SDR discrepancy: AIRCRAFT WAS GROUNDED: L2 SLIDING FLIGHT DECK WINDOW VERY DIFFICULT TO OPEN AND CLOSE. LUBED L2 SLIDING WINDOW, OPERTION"
WO006129,AALA202505121604,,DOOR,5250,Line,V,OTHER,RPR,Repair,N,2,0,14,1.7,338,0,Low,"Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: LAVATORY-D DOOR HARD TO OPEN. LUBRICATED LAVATORY-D DOOR, OPERTIONAL CHECK GOOD. PER AMM 25-4"
WO006130,AALA202505131932,,PUMP,2913,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,14,4.0,340,0,Low,"Removed and replaced pump; performed operational test. SDR discrepancy: AIRCRAFT WAS GROUNDED: AN EMERGENCY WAS DECLARED DUE TO: NUMBER 1 ENGINE HYDRAULIC PUMP FAILED, SHUTDOWN NUMBER 1 ENGINE"
WO006131,SWAA2025051269152,,FLASHLIGHT,2560,Line,V,FAILED,R&R,Remove & Replace,N,4,0,11,4.2,268,0,Low,Removed and replaced flashlight; performed operational test. SDR discrepancy: AFT LEFT MOST OUTBOARD FLASHLIGHT INOP UNDER F/A SEAT<[01] OK TO CONTINUE PER MEL 25-12-01 SP1B;[02] R AND R AFT LEFT O/
WO006132,AALA202505149407,,WARNING HORN,3240,Line,OP,OTHER,TS,Troubleshooting,N,2,1,12,1.8,290,0,High,Troubleshot warning horn for reported condition: other. SDR discrepancy: AIRCRAFT WAS GROUNDED: AT 10.000FT RED LANDING GEAR WARNING LIGHTS AND HORN CAME UP. (OPEN).
WO006133,AALA202505169672,,BATTERY PACK,3350,Line,OP,BURNED,R&R,Remove & Replace,N,2,0,7,2.0,170,0,Low,Removed and replaced battery pack; performed operational test. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: OVERHEAD EMERGENCY EXIT FLOOD LIGHT ABOVE ROW 10ABC BURNED OUT. REMOVED AND REPLACED THE E
WO006134,DALA2025051903819,,SKIN,5512,Line,V,CRACKED,RPR,Repair,N,12,0,8,15.2,204,0,Low,Repaired skin for condition: cracked; tested serviceable. SDR discrepancy: (LOG 0966007) CRACKS (3EAS) ON LOWER SKIN OF RH HORIZ STAB BTW STAB STA 120.30 TO STAB STA 129.50 APPROACH. LOWER SKIN O
WO006135,SWAA2025051469770,,FLASHLIGHT,2560,Line,OP,OTHER,R&R,Remove & Replace,N,2,1,9,2.1,218,0,High,Removed and replaced flashlight; performed operational test. SDR discrepancy: AFT OUTBOARD FLASSH LIGHT NOT TESTING<[01] READJUSTED AFT O/B FLASHLIGHT PER AMM 25-64-00
WO006136,SWAA2025051469404,,GIRT BAR,2560,Line,V,LOOSE,ADJ,Adjustment,N,2,0,14,2.4,338,0,Low,Adjusted girt bar to correct loose. SDR discrepancy: FWD ENTRY DOOR SLIDE HANGING. NEEDS TO BE REPACKED.<[01] INSPECTED FWD ENTRY DOOR SLIDE; FOUND LOWER GIRT BAR SKIRT LOSE
WO006137,CALA2025052004851,147A5504,FITTING,5345,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,18.0,18,0,High,Removed corrosion on fitting; treated and protected area. SDR discrepancy: AFTER REMOVAL OF THE HARDPOINT AT AFT WET AREA FOUND CORROSION UNDER HARD POINT GALLEY FITTING AT BEAM STA 947 RBL 52. R
WO006138,AALA202505207306,217401,BRAKE ASSY,3240,Line,V,OTHER,TS,Troubleshooting,N,2,1,0,1.6,2,0,High,Troubleshot brake assy for reported condition: other. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: NUMBER 4 MLG TIRE AND BRAKE SEIZED TOGETHER. REMOVED AND REPLACED NUMBER 4 TIRE (AALA20250520
WO006139,AALA202505207313,,GIRT BAR,2560,Line,V,OTHER,R&R,Remove & Replace,N,2,1,9,2.6,218,0,High,Removed and replaced girt bar; performed operational test. SDR discrepancy: AIRCRAFT WAS GROUNDED: L1 DOOR SLIDE GIRT BAR ORIENTATION INCORRECT. (OPEN).
WO006140,DALA2025052103914,,STRINGER,5313,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,15,16.1,378,0,Low,Removed corrosion on stringer; treated and protected area. SDR discrepancy: (LOG 0974698) CORROSION ON STGR 25L STA 810 AT AFT CARGO COMPARTMENT. STGR 25L STA 810 AT AFT CARGO COMPARTMENT WAS REPA
WO006141,DALA2025052103916,,SEAT TRACK,5347,Base,V,OTHER,RPR,Repair,N,12,0,13,15.1,324,0,Low,Repaired seat track for condition: other; tested serviceable. SDR discrepancy: (LOG 0974823) MAIN CABIN SEAT TRACK AT STA 520 LBL 24 IS GOUGED. REMOVED AND REPLACED MAIN CABIN STA 520 LBL 24 SEAT TRA
WO006142,AALA202506262294,,SKIN,5512,Line,V,CRACKED,RPR,Repair,N,12,0,13,10.0,324,0,Low,"Repaired skin for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN LEFT HAND HORIZONTAL STABILIZER LOWER SKIN LOCATED AT STABILIZER STA 101.90, 18 I"
WO006143,AALA202505237890,,BULKHEAD,5312,Base,V,OTHER,RPR,Repair,N,12,0,14,10.1,348,0,Low,Repaired bulkhead for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: AREA BELOW RIGHT HAND WHEEL WELL AFT BULKHEAD HAS DELAMINATED STRUCTURE PLIES. APPLIED PER
WO006144,SWAA2025052273305,,CHARGER,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,1,13,5.2,316,0,High,Removed and replaced charger; performed operational test. SDR discrepancy: EMERGENCY LIGHTS AT RIGHT SIDE FWD AND AFT OVER WING EXIT DOORS AND OVERHEAD CEILING WILL NOT ILLUMINATE. <[01] RPL M169
WO006145,SWAA2025052273863,,LIGHT,3350,Line,V,FAILED,R&R,Remove & Replace,N,4,0,14,5.5,340,0,Low,Removed and replaced light; performed operational test. SDR discrepancy: EXTERIOR EMERGENCY LIGHT INOP AT AFT LT DOOR <[01]. RELAMPED EXTERIOR EMERGENCY SLIDE LIGHT BY AFT LT DOOR PER AMM 33-51
WO006146,AALA202505288568,,AIR FILTER,2120,Overnight,OP,OTHER,TS,Troubleshooting,N,2,0,9,1.6,218,0,Low,Troubleshot air filter for reported condition: other. SDR discrepancy: AIRCRAFT WAS GROUNDED: FOUL ODOR INTHE AFT GALLEY. REMOVE AND REPLACED BOTH LEFT (AALA202505284604) AND RIGHT (AALA20250
WO006147,ASAA2025052458199,,ROLLER,5240,Line,V,OTHER,RPR,Repair,N,2,0,10,1.7,242,0,Low,Repaired roller for condition: other; tested serviceable. SDR discrepancy: R1 DOOR -FWD SERVICE- IS DIFFICULT TO CLOSE UPPER RIGHT SIDE OF DOOR NEEDS TO BE PUSHED TO ENGAGE CAM. GROUNDED - YES. P
WO006148,AALA202505282998,,LIGHT,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,6,3.4,148,0,High,Removed and replaced light; performed operational test. SDR discrepancy: AIRCRAFT WAS GROUNDED: AFT LEFT HAND (AALA202505289015) AND AFT RIGHT HAND (AALA202505282998) OVERWING EMERGENCY DOOR BO
WO006149,ASAA2025052758255,69765541,LINK,5240,Line,V,OTHER,RPR,Repair,N,2,0,0,1.7,2,0,High,Repaired link for condition: other; tested serviceable. SDR discrepancy: RAMP REPORTS R1 DOOR DIFFICULT TO CLOSE. GROUNDED - YES. INSPECTED AND FOUND UPPER TORQUE TUBE LINK ASSY TO GUIDE ARM IN
WO006150,SWAA2025052774646,,SLIDE,2565,Line,V,LOOSE,ADJ,Adjustment,N,2,0,11,2.4,266,0,Low,Adjusted slide to correct loose. SDR discrepancy: L1 DOOR SLIDE LOOSE. SECURED LOOSE HARDWARE ON L1 DOOR SLIDE IAW AMM 25-66-01.
WO006151,CALA2025053005119,141A5410140,INTERCOSTAL,5320,Base,V,CRACKED,RPR,Repair,N,22,1,0,29.7,22,0,High,Repaired intercostal for condition: cracked; tested serviceable. SDR discrepancy: MAIN CABIN STA 312 TO LBL 46 INTERCOSTAL CRACKED REMOVED AND REPLACED INTERCOSTAL AT MAIN CABIN STA 312 TO STA 328 LBL 4
WO006152,SWAA2025052875042,,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,13,3.3,316,0,Low,Removed and replaced battery pack; performed operational test. SDR discrepancy: FOUND PORTION OF RH OVERWING EMERGENCY EXIT LIGHTS INOP<[01] REMOVED AND REPLACED BATTERY BACK AND POWER SUPPLY AT POSIT
WO006153,AALA202506020558,,DOOR,5250,Line,V,OTHER,RPR,Repair,N,2,0,11,1.9,266,0,Low,Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: AFT LEFT LAVATORY DOOR IS HARD TO OPEN. ADJUSTED AFT LEFT LAVATORY DOOR. PER CMM 25-40-64.
WO006154,SWAA2025060377051,,SLIDE,2565,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,8,2.2,194,0,Low,Removed and replaced slide; performed operational test. SDR discrepancy: AFT CA SIDE SLIDE CAME OUT OF CASE WHILE CLOSING DOOR REF TTG8Q012SC18 FOR M/T SIGNOFF <[01]. REINSTALLED SLIDE AMM 25-6
WO006155,AALA202506093836,,SPRING,2731,Line,V,OTHER,TS,Troubleshooting,N,2,0,13,2.6,314,0,Low,Troubleshot spring for reported condition: other. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: RIGHT HORIZONTAL STABILIZER FOUND A BROKEN SPRING ON ELEVATOR TAB CONTROL MECHANISM. REMOV
WO006156,AALA202505050163,,DOOR,5210,Line,OP,OTHER,RPR,Repair,N,2,0,9,2.0,218,0,Low,Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS GROUNDED: GATE AGENT COULD NOT OPEN THE MAIN CABIN DOOR FROM OUTSIDE. MAIN CABIN DOOR HAD TO BE OPENED FROM
WO006157,CALA2025050604495,,SWITCH,5270,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,11,4.3,268,0,Low,"Removed and replaced switch; performed operational test. SDR discrepancy: AFT CARGO LIGHT CAME ON AT 500 AGL AND STAYED ON FOR TAXI TIL JU ST BEFORE PARKING PERFORMED INSPECTION, DOOR OPONING CL"
WO006158,AALA202505067378,,BATTERY PACK,3350,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,10,3.4,244,0,High,Removed and replaced battery pack; performed operational test. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: POWER SUPPLY AT BS 310 FAILED EMERGENCY LIGHT BATTERY PACK CAPACITY FUNCTIONAL CHECK. REMOVED
WO006159,AALA202505068726,,ANGLE,5320,Base,V,CRACKED,RPR,Repair,N,22,0,13,20.6,334,0,Low,"Repaired angle for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN FORWARD CARGO COMPARTMENT BAFFLE CLIP AT BS 500G, RBL 26. REPLACED BAFFLE CLIP PE"
WO006160,SWAA2025050667553,,FLASHLIGHT,2560,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,8,2.7,194,0,Low,Removed and replaced flashlight; performed operational test. SDR discrepancy: CREW REPORTS AFT FLASHLIGHT WILL NOT TEST<[01] R&R BATTERY IAW AMM 25-64-00
WO006161,AALA202506133686,143A7501187,TRANSITION PANEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,0,21.9,18,0,High,Removed corrosion on transition panel; treated and protected area. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL FROM BS 490 TO BS 500B PLUS 12 INC
WO006162,AALA202505086013,,FIRE DETECTOR,2612,Overnight,OP,OTHER,TS,Troubleshooting,N,2,0,9,2.6,218,0,Low,Troubleshot fire detector for reported condition: other. SDR discrepancy: AIRCRAFT WAS GROUNDED: AT THE START OF ENGINE NUMBER 1 RED FIRE WARN LIGHT CAME ON WITH NO FIRE BELL AND NO FIRE INDUCTI
WO006163,AALA202505088262,,TUBE,2560,Line,OP,OTHER,R&R,Remove & Replace,N,2,0,11,2.7,266,0,Low,Removed and replaced tube; performed operational test. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: GIRT BAR ON FORWARD ENTRY DOOR NEEDS TO HAVE THE RED PLASTIC ADJUSTED; THERE IS MINIMAL METAL
WO006164,SWAA2025060975117,,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,11,14.9,276,0,Low,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: 232JF FLOOR PANEL HAS NUMEROUS DENTS WITH PULLED FIBERS. REMOVED AND REPLACED CABIN FLOOR PANEL PER AMM 53-21-00.
WO006165,SWAA2025060975124,,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,12,13.6,300,0,Low,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: 241FF- FLOOR PANEL HAS NUMEROUS DENTS WITH PULLED FIBERS. REMOVED AND REPLACED CABIN LOOP PANEL PER AMM 53-21-00. REINST
WO006166,SWAA2025061276871,,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,12,16.0,300,0,Low,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: PASSENGER CABIN FLOOR PANEL 231XF IS DELAMINATED. PASSENGER CABIN FLOOR PANEL 231XF WITH DELAMINATED WAS REPLACED WITH A
WO006167,SWAA2025061276872,,FLOOR PANEL,5321,Base,V,OTHER,RPR,Repair,N,12,0,14,16.5,348,0,Low,Repaired floor panel for condition: other; tested serviceable. SDR discrepancy: PASSENGER CABIN FLOOR PANEL 242CF IS DELAMINATED. DUE TO EXTENT OF THE DAMAGE FABRICATED NEW 242CF FLOOR PANEL IAW SRM 5
WO006168,AALA202505118377,,VAPOR BARRIER,5312,Base,V,CRACKED,RPR,Repair,N,22,0,14,22.2,358,0,Low,"Repaired vapor barrier for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN WING CENTER SECTION REAR SPAR VAPOR BARRIER, LEFT WHEEL WELL, AT STA 663, LBL 36."
WO006169,DALA2025050903620,,FLOORBEAM,5315,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,9,24.2,234,0,High,Removed corrosion on floorbeam; treated and protected area. SDR discrepancy: (LOG 0954421) CORROSION FLOOR BEAM LOCATED STA 312 AND LBL 15 AT FWD GALLEY AREA. PERFORMED REPAIR INSTRUCTIONS ON FLOOR
WO006170,DALA2025050903617,,DOUBLER,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,13,21.7,330,0,Low,Removed corrosion on doubler; treated and protected area. SDR discrepancy: (LOG 0954293) CORROSION DOUBLER LOCATED INTERNAL STRUCTURE BETWEEN BS747 TO BS767 AND FROM STR27R TO STR27L AT AFT CARGO
WO006171,SWAA2025061669934,,SKIN,5753,Line,V,OTHER,TS,Troubleshooting,N,2,0,9,1.8,218,0,Low,Troubleshot skin for reported condition: other. SDR discrepancy: RIGHT WING OUTBOARD AFT FLAP HAS DELAM ON UPPER INBOARD AFT SURFACE.<[01] REMOVED R/H WING O/B AFT FLAP PER AMM 27-51-22
WO006172,DALA2025051303690,285A16005,PSEU,3260,Overnight,OP,FAILED,R&R,Remove & Replace,N,4,1,0,4.7,4,0,High,"Removed and replaced pseu; performed operational test. SDR discrepancy: SHIP 3708 -GEAR/DE- ON GEAR RETRACTION, RT MLG SHOWED RED INDICATION. FLIGHT CONTINUED AND DECLARED AN EMERGENCY INTO AT"
WO006173,AALA202505134484,,DOOR,5250,Line,V,OTHER,RPR,Repair,N,2,0,15,2.3,362,0,Low,"Repaired door for condition: other; tested serviceable. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: AFT LAVATORY-D DOOR WILL NOT OPEN. ADJUSTED LAVATORY-D DOOR, OPERTIONAL CHECK GOOD. PER AMM 2"
WO006174,AALA202505134522,,ELEC CONNECTOR,3397,Line,OP,FAILED,R&R,Remove & Replace,N,4,0,12,3.8,292,0,Low,Removed and replaced elec connector; performed operational test. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: FORWARD LEFT HAND OVER WING EMERGENCY SIDEWALL LIGHT AT SEAT 16ABC IS INOPERATIVE. FOUND T
WO006175,SWAA2025051269208,,FLASHLIGHT,2560,Line,V,FAILED,R&R,Remove & Replace,N,4,0,11,4.5,268,0,Low,Removed and replaced flashlight; performed operational test. SDR discrepancy: ONE FLASHLIGHT UNDERNEATH AFT CAPT SIDE CABIN JUMPSEAT INOP<[01] REMOVED AND REPLACED AFT O/B EMERGENCY FLASHLIGHT AND B
WO006176,AALA202505156359,S67200218,ANTENNA,3433,Line,OP,FAILED,R&R,Remove & Replace,N,4,1,0,3.4,4,0,High,Removed and replaced antenna; performed operational test. SDR discrepancy: AIRCRAFT WAS GROUNDED: AT 10.000FT RED LANDING GEAR WARNING LIGHTS AND HORN CAME UP. **SUPPLEMENTAL REPORT FOR (AALA2025
WO006177,AALA202505152049,,CONNECTOR,3397,Line,OP,LOOSE,ADJ,Adjustment,N,4,1,13,5.6,316,0,High,"Adjusted connector to correct loose. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: DURING EMERGENCY LIGHT TEST, AISLE EMERGENCY LIGHT AT ROW 14ABC INOPERATIVE. FOUND LOOSE CONN"
WO006178,CALA2025051604730,8100033802,LIGHT,3350,Line,V,CRACKED,RPR,Repair,N,12,1,0,16.8,12,0,High,Repaired light for condition: cracked; tested serviceable. SDR discrepancy: DURING MODIFICATION ON G7 GALLEY FOUND FWD AISLE WAY PROXIMITY LIGHT CRACKED/ DAMAGED REQUIRING REPLACEMENT. SUPPORT TAS
WO006179,CALA2025051904783,147A5710U2,ANGLE,5320,Base,OP,CORRODED,CORR,Corrosion Removal,N,18,0,0,25.1,18,0,High,Removed corrosion on angle; treated and protected area. SDR discrepancy: REMOVED AND REPLACED ZEE ANGLE AT AFT WET AREA AT INTERCOASTAL AREA STA 987 TO 1006 IAW SRM 51-40-02-0G-0 FOR REF AAR N/
WO006180,AALA202505195113,,LIGHT,3350,Line,V,OTHER,R&R,Remove & Replace,N,2,0,11,2.1,266,0,Low,Removed and replaced light; performed operational test. SDR discrepancy: AIRCRAFT WAS NOT GROUNDED: CENTER ISLE CEILING EMERGENCY LIGHT HOUSING BROKEN. REMOVED AND REPLACED CENTER ISLE CEILING 
WO006181,DALA2025051903817,,TRANSITION PANEL,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,14,16.9,354,0,High,Removed corrosion on transition panel; treated and protected area. SDR discrepancy: (LOG 0965841) FWD CARGO RH TRANSITION PANELS HAVE GOUGES AND MULTIPLE AREAS OF CORROSION. REMOVED AND REPLACED TRANSITIO
WO006182,DALA2025051903824,,FLOOR SUPPORT,5320,Base,V,CORRODED,CORR,Corrosion Removal,N,18,0,8,20.3,210,0,Low,Removed corrosion on floor support; treated and protected area. SDR discrepancy: (LOG 0968193) CORROSION ON FLOOR SUPPORT W2 STA 957 RBL 40 AT CPAX. FLOOR SUPPORT (INTERCOSTAL) WAS REPLACED PER B737-80
WO006183,DALA2025051903826,,FITTING,5345,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,16,18.7,402,0,High,Removed corrosion on fitting; treated and protected area. SDR discrepancy: (LOG 0968639) CORROSION FITING LOCATED IN FRONT WALL OF LAVATORY A AT PASSENGER CABIN. COMPLIED WITH ER/A 625424-14 REV 
WO006184,ASAA2025051557994,146A320132,SKIN,5330,Base,V,CORRODED,CORR,Corrosion Removal,N,18,1,0,20.5,18,0,High,Removed corrosion on skin; treated and protected area. SDR discrepancy: BUBBLING PAINT AT STR 23L STA 727G+17. GROUNDED - YES. REPAIRED SKIN AT LAP SPLICE STR 23L STA 727G-727J IAW ALASKA EA #
WO006185,DALA2025052003890,,ATTACH ANGLE,5340,Base,V,CRACKED,RPR,Repair,N,22,0,10,22.9,262,0,Low,Repaired attach angle for condition: cracked; tested serviceable. SDR discrepancy: (LOG 0971607) CRACK OF 0.625 IN LENGTH ON RH VERTICAL PRESSURE DECK WEB ATTACH ANGLE AT THE DRAIN SLOT. RH VERTICAL PRES
WO006186,SWAA2025051972738,,COMPRESSOR,7230,Line,OP,OTHER,TS,Troubleshooting,N,2,0,13,2.8,314,0,Low,Troubleshot compressor for reported condition: other. SDR discrepancy: AT 800 ON TAKEOFF # 1 ENGINE COMPRESSOR STALLED EGT GAUGE MOMENTARILY FLASHED RED THEN IMMEDIATELY RETURNED TO NORMAL.<[
WO006187,CALA2025052104876,,SLIDE,2560,Line,V,OTHER,R&R,Remove & Replace,N,2,0,11,1.9,266,0,Low,Removed and replaced slide; performed operational test. SDR discrepancy: 1R DOOR SLIDE MATERIAL LAYING ON FLOOR REAJUSTED1R DOOR MATERIAL DOOR OPERATES NORMAL OK FOR SERVICE REF AMM 25-66-01
WO006188,AALA202505294440,,VAPOR BARRIER,5312,Base,V,CRACKED,RPR,Repair,N,22,1,12,17.6,310,0,High,"Repaired vapor barrier for condition: cracked; tested serviceable. SDR discrepancy: AIRCRAFT IN BASE MAINTENANCE: CRACK IN WING CENTER SECTION REAR SPAR VAPOR BARRIER, RIGHT MLG WHEEL WELL. REPAIRED VAPOR"
