OperatorControlNumber,DifficultyDate,SubmissionDate,OperatorDesignator,SubmitterDesignator,SubmitterTypeCode,ReceivingRegionCode,ReceivingDistrictOffice,SDRType,JASCCode,NatureOfConditionA,NatureOfConditionB,NatureOfConditionC,PrecautionaryProcedureA,PrecautionaryProcedureB,PrecautionaryProcedureC,PrecautionaryProcedureD,StageOfOperationCode,HowDiscoveredCode,RegistryNNumber,AircraftMake,AircraftModel,AircraftSerialNumber,AircraftTotalTime,AircraftTotalCycles,EngineMake,EngineModel,EngineSerialNumber,EngineTotalTime,EngineTotalCycles,PropellerMake,PropellerModel,PropellerSerialNumber,PropellerTotalTime,PropellerTotalCycles,PartMake,PartName,PartNumber,PartSerialNumber,PartCondition,PartLocation,PartTotalTime,PartTotalCycles,PartTimeSince,PartSinceCode,ComponentMake,ComponentModel,ComponentName,ComponentPartNumber,ComponentSerialNumber,ComponentLocation,ComponentTotalTime,ComponentTotalCycles,ComponentTimeSince,ComponentSinceCode,FuselageStationFrom,FuselageStationTo,StringerFrom,StringerFromSide,StringerTo,StringerToSide,WingStationFrom,WingStationFromSide,WingStationTo,WingStationToSide,ButtLineFrom,ButtLineFromSide,ButtlineTo,ButtlineToSide,WaterLineFrom,WaterLineTo,CrackLength,NumberOfCracks,CorrosionLevel,StructuralOther,Discrepancy
CALA2025021102293,2/9/2025 0:00:00,2/11/2025 8:57:44,CALA,CALA,A,GL,33,A,5270,O,,,O,,,,LD,O,36207,BOEING,737824,30579,76124.0,28119.0,,,,,,,,,,,BOEING,SWITCH,38HM97,,FAULTY,FWD DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"INBOUND FLIGHT CREW REPORT PSEU LIGHT ON AFTER LANDING. LIGHT WENT AWAY AFTER TAXI IN. ACP PSEU BITE TEST. FAULT MSG 52-72023. R FWD OW SWITCH DSGR R FWD OVERWING SWITCH DISAGREE MSG INTERMITTENT. REQUESTING MEL 5203P. TOMC OK COMPLIED WITH MEL 5302P. ACP PSEU BITE. FLIGHT LOCKS OPERATES NORMAL. *DM* REFERENCE FIM 52-20 TASK 805 FOR ISOLATION, SENSOR IN MATERIALS. PERFORMED BITE TEST OF PSEU IRW FIM 32-09 TASK 801. NO CURRENT FAULTS INDICATED AT THIS TIME. FURTHER TROUBLESHOOTING REQUIRED. REMOVED AND REPLACED R FWD OW DOOR POSITION SWITCH IRW AMM 52-71-22-420-801. OPS CHECK GOOD AT THIS TIME."
SWAA2025030300661,2/28/2025 0:00:00,3/3/2025 15:56:19,SWAA,SWAA,A,SW,29,A,2565,O,,,K,,,,IN,C,8515X,BOEING,7378H4,36943,27466.0,13633.0,,,,,,,,,,,BOEING,GIRT BAR,,,OUT OF ADJUST,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FWD SERVICE DOOR SLIDE GIRT REQUIRES ADJUSTMENT AND GIRT BAR CLIPS REQUIRE TIGHTENING <[01]. FWD SERVICE SLIDE GIRT AND GIRT BAR CLIPS ADJUSTED PER MT 725-61-06.
ASAA2025020956419,2/9/2025 0:00:00,3/6/2025 18:15:38,ASAA,ASAA,A,NM,2,A,5330,O,,,K,,,,IN,V,588AS,BOEING,737890,35685,60638.0,18358.0,,,,,,,,,,,BOEING,SKIN PANEL,146A315194,,CORRODED,ZONE 200,,,,,,,,,,,,,,,727,727A,10.0,R,,R,,,,,,,,,,,,,2.0,,"POSSIBLE CORROSION ON SKIN AT STR10R AND BETWEEN STA 727 AND STA 727A SRXR430X. GROUNDED - YES. ACCOMPLISHED CATEGORY ""A"" MINOR REPAIR TO FUSELAGE SKIN PANEL 146A3151-94 AT STA 727-727A STR 10R IAW EA 800-53EA-28312 REV 00 SRXR430X."
AALA202503118028,2/16/2025 0:00:00,3/11/2025 9:06:32,AALA,AALA,A,SW,21,A,5320,O,,,K,,,,IN,V,919NN,BOEING,737823,29573,35156.0,15173.0,,,,,,,,,,,BOEING,TRANSITION PANEL,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,500D,500E,,,,,,,,,25,L,,,,,,,2.0,,AIRCRAFT IN BASE MAINTENANCE: CORROSION ON FORWARD CARGO COMPARTMENT TRANSITION PANEL LOCATED FROM STA 500D TO STA 500E AT LBL 25. REPAIRED TRANSITION PANEL SRM 53-00-53-2R-5 AND AARD 51-00-05-1.
DALA2025021001014,2/7/2025 0:00:00,2/10/2025 12:30:39,DALA,DALA,A,SO,27,A,5320,O,,,K,,,,IN,V,3747D,BOEING,737832,32374,76198.0,29057.0,,,,,,,,,,,BOEING,FLOOR SUPPORT,,,CORRODED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,"(LOG 0800167) MAIN CABIN FLOORBOARD SUPPORT Z - ANGLE AT STA 992 - 1016 APPROX RBL 39 HAS AREAS OF CORROSION AROUND FASTENER HOLES. MULTIPLE SPOTS OF EXFOLIATING CORROSION IAW B737 SRM 53-70-51, REMOVED FABRICATED AND INSTALL FLOOR SUPPORT Z ANGLE AT MAIN CABIN STA 992 RBL 39 IAW B 737 SRM 51-40-02 AND B DWG 147A5710 REV"
ASAA2025020956587,2/9/2025 0:00:00,3/14/2025 18:49:33,ASAA,ASAA,A,NM,2,A,5330,O,,,K,,,,IN,V,588AS,BOEING,737890,35685,60638.0,18358.0,,,,,,,,,,,BOEING,SKIN PANEL,147A34004,,CORRODED,ZONE 100,,,,,,,,,,,,,,,887,967,23.0,L,,L,,,,,,,,,,,,,2.0,,"CORROSION AT STR 23L AND BETWEEN STA 887 AND STA 967 IN 4 PLACES SRXR430X. GROUNDED - YES. ACCOMPLISHED CATEGORY ""B"" REPAIR AT STR 23L BETWEEN STA 887 AND STA 967 ON FUSELAGE SKIN P/N 147A3400-4 IAW EA800-53-28381 REV00 SRXR430X."
SCNA20250219057,2/18/2025 0:00:00,2/19/2025 10:25:52,SCNA,SCNA,A,GL,15,A,2120,B,,,O,,,,DE,O,852SY,BOEING,7378,40910,25241.0,14703.0,,,,,,,,,,,,UNKNOWN,,,ODOR,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEFECT 793339: FUMES IN CABIN ON DESCENT THROUGH 10000. - - RESOLUTION: PERFORMED FIM 21-00 TASK 806. UNABLE TO LOCATE SMELL. PERFORMED EXTERIOR VISUAL AND NO LEAKS FOUND. A/C OK FOR SERVICE
CALA2025022000395,2/20/2025 0:00:00,2/21/2025 9:20:07,CALA,CALA,A,GL,33,A,5320,O,,,K,,,,IN,V,12221,BOEING,737824,28930,78884.0,29398.0,,,,,,,,,,,BOEING,WEB,149A761116,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(SUPPORT TASK) MAIN LANDING GEAR AFT R/H CUTOUT O/B WEB IS CRACK ED. REPAIRED WEB AT MAIN LANDING GEAR AFT R/H CUTOUT O/B IAW B737-800 SRM 51-70-132R-4. HAECO GSO MECH V900535 INSP QC442. TRANSCRIBED FROM HAECO GSO NRC 9289223.
SWAA2025020492520,2/2/2025 0:00:00,2/4/2025 15:51:43,SWAA,SWAA,A,SW,29,A,3350,O,,,K,,,,TX,V,8305E,BOEING,7378H4,36683,42088.0,19520.0,,,,,,,,,,,BOEING,LENS,,,BROKEN,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMER XITLIGHT COVER 14DEF BROKEN<[01] REPLACED EXIT SIGN LENS; OPS GOOD PER M/M 33-51-00.
CALA2025022400412,2/19/2025 0:00:00,2/24/2025 5:34:35,CALA,CALA,A,GL,33,A,5310,O,,,K,,,,IN,V,24202,BOEING,737824,30429,76295.0,28068.0,,,,,,,,,,,BOEING,SPAR,111A11511,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CENTER WING REAR SPAR L/H VAPOR BARRIER HAS 10"" CRACKED O/B OF HYD A SYSTEM RETURN FILTER. APPLIED REPAIR PATCH ON L/H VAPOR BARRIER O/B HYD A SYSTEM RETURN FILTER AT CENTER WING REAR ESFR:1038460 SPAR. CRACK LENGTH 10"" AS PER B737-800 SRM 57-10-10-2R-2."
SWAA2025020592907,2/4/2025 0:00:00,2/5/2025 14:53:34,SWAA,SWAA,A,SW,29,A,2560,O,,,K,,,,TX,C,8713M,BOEING,7378,36984,17111.0,8030.0,,,,,,,,,,,,FLASHLIGHT,,,FAILED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ONE PORTABLE F/A EMERGENCY FLASHLIGHT FAIL TEST (AFT INBOARD SIDE) ONE PORTABLE F/A EMERGENCY FLASHLIGHT FAIL TEST (AFT INBOARD SIDE)
CALA2025022400424,2/22/2025 0:00:00,2/24/2025 5:34:33,CALA,CALA,A,GL,33,A,5244,O,,,K,,,,IN,O,37290,BOEING,737824,31601,64394.0,23790.0,,,,,,,,,,,BOEING,SKIN,2024T3,,CRACKED,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EXTERNAL POWER SERVICE DOOR SKIN HAS CRACK ACCOMPLISHED STEPS 1 THRU 6 OF REPAIR 4 WILL REQUIRE HFEC OF THE TRIM OUT EDGE FOR STEP 7 REF. SRM 53-10-15-2R-4. COMPLETED RII REQUIREMENTS FOR FINAL INSTALLATION OF REPAIR TO EXTERNAL POWER PANEL CUTOUT STRUCTURE IAW GMM 9-25-05 INSPECTION UPDATE: COMPLETED HFEC OF EGPR SURROUND DOUBLER ON FABRICATED DOUBLER AND FILLER, PRIMED AND INSTALLED PER SRM LWR FLANGE FOR REPAIR 4, ALTERNATE #2, ZONE 2, FIG 204, SHEET 3 53-10-15-2R-4. OPS CHECKED DOOR GOOD. AND 4. HFEC COMPLETED IAW 737 NDT PT 6, 51-00-00 PROC 23. NO DEFECTS NOTED PER PREVIOUS LOG SHOULD ALSO STATE REF FIGURE 204 SHEET 3-4. RII REQUIREMENTS HAVE BEEN COMPLIED WITH IAW GMM 9-25-05"
DALA2025022601495,2/17/2025 0:00:00,2/26/2025 12:20:29,DALA,DALA,A,SO,27,A,5347,O,,,K,,,,IN,V,3750D,BOEING,737832,32375,75724.0,29060.0,,,,,,,,,,,BOEING,CARGO TRACK,,,DAMAGED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(LOG 0823601) AFT CARGO BAY FLOOR TRACK SURFACE HAS DAMAGE BETWEEN STA 787+6 - STA 827 BL 15R WL 160. FLOOR TRACK BTW STA 787+16-STA 827 BL 15R WL 160 WAS REMOVED AND REPLACED IAW B737 -800 SRM 51-40-02-OG.
SWAA2025022699022,2/24/2025 0:00:00,2/26/2025 15:50:41,SWAA,SWAA,A,SW,29,A,3350,O,,,K,,,,IN,V,8580Z,BOEING,7378H4,64347,21653.0,11258.0,,,,,,,,,,,,LIGHT,,,INOPERATIVE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFT PASSENGER DOOR SLIDE EMERGENCY LIGHT INOP<[01] REMOVED AND REPLACED AFT PASSENGER DOOR SLIDE EMERGENCY LIGHT PER WDM 33-51-14. OPS CHK GOOD.
CALA2025020302166,2/1/2025 0:00:00,2/3/2025 7:59:52,CALA,CALA,A,GL,33,A,2120,B,,,O,,,,CL,O,77258,BOEING,737824,30802,73850.0,27625.0,,,,,,,,,,,,AIR FILTER,P199753,,CLOGGED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DIRTY SOCK SMELL ENGINE BLEED TO PACK ON GROUND/ INIT CLIMB/FIN AL DESC. CHANGED RECERCULION FILTERS REF. AMM 21-25-01. PERFOREMED RUN. NO NOTICABLE ODERS AT THIS TIME PARTS USED: 29-2124-3-0006, QTY :1"
DALA2025030201581,2/25/2025 0:00:00,3/2/2025 12:49:54,DALA,DALA,A,SO,27,A,5311,O,,,K,,,,IN,V,3742C,BOEING,737832,30835,75408.0,30122.0,,,,,,,,,,,BOEING,FRAME,,,CRACKED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(LOG 0828867) CRACK FRAME BS 827 BTW STR 8L TO STR 9L AT PASSENGER CABIN. COMPLIED WITH ER/A 624011-14AD REV ORIGINAL MATCHES WITH ALL STEPS ON PRI 624011-14 REV 0 AND PRI 624011-14 REV 1, IT HAS BEENVALIDATED. PERFORMED REPAIR INSTRUCTIONS ON FRAME BS 827 BTW STR 8L TO STR 9L AT PASSENGER CABIN AS PER ER/A 624011-14AD REV ORIGINAL."
AALA202503046233,2/26/2025 0:00:00,3/4/2025 14:03:18,AALA,AALA,A,SW,21,A,5315,O,,,K,,,,IN,V,926NN,BOEING,737823,33321,35083.0,15236.0,,,,,,,,,,,BOEING,FLOORBEAM,143A524035,,CRACKED,ZONE 200,,,,,,,,,,,,,,,540,,,,,,,,,,0,L,24.0,L,,,,1.0,,,AIRCRAFT IN BASE MAINTENANCE: CRACK IN PASSENGER CABIN FLOORBOARD SUPPORT BREAK ASSEMBLY PANEL AT BS 540 FROM LBL 0 TO LBL 24. REPLACED BREAK ASSEMBLY PANEL PER AARD 51-00-05-1.
DALA2025020600924,2/3/2025 0:00:00,2/6/2025 15:02:26,DALA,DALA,A,SO,27,A,5311,O,,,K,,,,IN,E,3741S,BOEING,737832,30487,74017.0,29533.0,,,,,,,,,,,BOEING,FRAME,,,CRACKED,ZONE 200,,,,,,,,,,,,,,,867,,8.0,R,9.0,R,,,,,,,,,,,,,,,(LOG 0794398) CRACK ON FRAME STA 867 BTW S-8R AND S-9R AT PAX COMPARTMENT. FRAME STA 867 BTW S-8R AND S-9R AT PAX COMPARTMENT WAS REPAIRED PER B737-800 SRM 53-00-07-2R PROCEDURE 1 REPAIR 1.
DALA2025020500895,2/3/2025 0:00:00,2/5/2025 14:05:25,DALA,DALA,A,SO,27,A,5311,O,,,K,,,,IN,V,3741S,BOEING,737832,30487,74017.0,29533.0,,,,,,,,,,,BOEING,FRAME,,,CRACKED,ZONE 200,,,,,,,,,,,,,,,727B,,8.0,R,9.0,R,,,,,,,,,,,,,,,(LOG 0794368) CRACK ON FRAME STA 727B AND BTW S-8R AND S-9R AT PAX COMPARTMENT. FRAME STA 727B AND BTW S-8R AND S-9R AT PAX COMPARTMENT WAS REPAIRED PER B737-800 SRM 53-00-07-2R PROCEDURE 1 REPAIR 1.
CALA2025020702242,2/3/2025 0:00:00,2/7/2025 6:02:23,CALA,CALA,A,GL,33,A,5270,J,,,O,,,,CL,O,14228,BOEING,737824,28792,78963.0,29658.0,,,,,,,,,,,,DOOR,,,WARNING LIGHT,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FWD ENTRY DOOR LIGHT ILLUMINATED ON TAKEOFF ROLL. REJECTED TAKEO FF. LIGHT EXTINGUISHED ACOMPLISHED FIM 52-10 TASK 815, NO SOFT UNLATCHING , PER FIM STEP D 1 A SUBSEQUENT FLIGHT NO FAULTS"
CALA2025021000327,2/8/2025 0:00:00,2/10/2025 5:29:33,CALA,CALA,A,GL,33,A,5512,O,,,K,,,,IN,V,33266,BOEING,737824,32403,73733.0,26074.0,,,,,,,,,,,BOEING,SKIN,182A4001,,CRACKED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LH HORIZ STAB LOWER SKIN ONE CRACK FOUND AT STA 184.7, 10 INCHES FROM READ SPAR. (REF: AAR NR 1000028085)"
SWAA2025040400780,2/28/2025 0:00:00,4/4/2025 15:35:15,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8614M,BOEING,7378H4,36908,40487.0,19269.0,,,,,,,,,,,BOEING,SUPPORT BRACKET,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,540,,,,,,,,,,6,R,,,,,,,,,CRACK SUPPORT BRACKET BODY STATION 540 LOCATED RBL 6 KEEL BEAM 2025-171810 <[01]. REPLACED SUPPORT BRACKET BODY STATION 540 LOCATED RBL 6 KEEL BEAM IAW B737-800 SRM 51-10-02 ITEM 9 AND SRM 51-40-02. LENGHT OF CRACK IS: 1.028 INCHES. TOOL USED IS: ELECTRONIC CALIPER. P/N: 500-196-30 S/N: A23378547 DUE DATE: 16-SEP-25; [02] COMPLETED JOB.
AALA202502105559,2/7/2025 0:00:00,2/10/2025 15:38:19,AALA,AALA,A,SW,21,A,2560,L,,,K,,,,IN,C,840NN,BOEING,737823,33518,43665.0,18454.0,,,,,,,,,,,,FLASHLIGHT,,,DISCHARGED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: FORWARD FLIGHT ATTANDENT FLASHLIGHT NOT CHARGING. REMOVE AND REPLACED EMERGENCY FLASHLIGHT ASSEMBLY AT L1 DOOR. OPERTIONAL CHECK GOOD. PER AMM 25-64-00.
AALA202502104075,2/9/2025 0:00:00,2/10/2025 15:38:19,AALA,AALA,A,SW,21,A,2560,L,,,K,,,,IN,C,986NN,BOEING,737823,31236,26318.0,11163.0,,,,,,,,,,,,FLASHLIGHT,,,UNSERVICEABLE,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: AFT GALLEY FLASHLIGHT NEEDS TO BE SERVICED. REMOVE AND REPLACED AFT GALLEY FLASHLIGHT AND BATTERY. PER AMM 25-64-00.
DALA2025021001024,2/9/2025 0:00:00,2/10/2025 12:30:41,DALA,DALA,A,SO,27,A,5330,O,,,K,,,,IN,V,3741S,BOEING,737832,30487,74017.0,29533.0,,,,,,,,,,,BOEING,SKIN,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,"(LOG 0803439) CORROSION FOUND ON SAME ANTENNA, ALSO ON PLATE OF SETTLEMENT AREA OF THE ANTENNA AT LOWER FUSELAGE. SETTLEMENT AREA OF THE ANTENNA AT LOWER FUSELAGE WAS FABRICATED AND REPLACED PER DWG 143A3281 REV. - AND B737-800 SRM 51-40-02-0G."
AALA202502109524,2/9/2025 0:00:00,2/10/2025 15:39:55,AALA,AALA,A,SW,21,A,3397,O,,,K,,,,IN,V,890NN,BOEING,737823,31143,37500.0,16101.0,,,,,,,,,,,,WIRE,,,BROKEN,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRCRAFT WAS NOT GROUNDED: EMERGENCY LIGHT AT SEAT 28ABC HAS A BROKEN WIRE AND IS INOPERATIVE. **SUPPLEMENTAL REPORT WILL BE SUBMITTED**(OPEN).
DALA2025021301116,2/11/2025 0:00:00,2/13/2025 10:19:08,DALA,DALA,A,SO,27,A,2530,O,,,K,,,,IN,V,3743H,BOEING,737832,30836,75068.0,30184.0,,,,,,,,,,,,TRIM PANEL,,,CORRODED,ACCESS PANEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,(LOG 0806826) CORROSION ON TRIM ON ACCESS A417 AND A423 AT GALLEY 4. TRIM ON ACCESS A417 AND A423 AT GALLEY 4 WERE FABRICATED AND REPLACED PER PRI 623977-14 REV.0 AND ER/A 623977-14 REV. ORIGINAL.
ASAA2025020556003,2/5/2025 0:00:00,2/17/2025 18:27:30,ASAA,ASAA,A,NM,2,A,5320,O,,,K,,,,IN,V,556AS,BOEING,737890,35175,59270.0,21024.0,,,,,,,,,,,BOEING,TRANSITION PANEL,143A7501188,,CORRODED,ZONE 100,,,,,,,,,,,,,,,500A,500D,,,,,,,,,14,R,14.0,R,152.0,152.0,,,,,FWD PIT R/H TRANSITION IS PUNCTURED AND HAS SPOTS OF CORROSION STA 500A TO 500D. GROUNDED - YES. FOUND TO BE 100% MAT LOSS. REMOVED AND REPLACED DAMAGED SECTION OF TRANSITIONSTA 500A TO 500D IAW B737-800 SRM 51-40-02-0G-0 AND 53-00-53-2R-6W= 2 O= .040 R= 0 L= 4 D= .040.
ASAA2025020956596,2/9/2025 0:00:00,3/17/2025 18:57:25,ASAA,ASAA,A,NM,2,A,5330,O,,,K,,,,IN,V,588AS,BOEING,737890,35685,60638.0,18358.0,,,,,,,,,,,BOEING,SKIN PANEL,147A33001,,CORRODED,ZONE 200,,,,,,,,,,,,,,,986.5,1016,4.0,L,4.0,L,,,,,,,,,,,,,2.0,,CORROSION ON SKIN AT STR4L AND BETWEEN STA 986.5 AND STA 1016. SRXR430X. GROUNDED - YES. CATEGORY B MINOR REPAIR ACCOMPLISHED ON FUELAGE KIN PANELS 147A3300-1 AND 147A3110-1 BETWEEN STA 986.5-1016 4L ON MIG-5 NR SA042456 IAW EA 800-53EA-28395 REV00.
ASAA2025020956599,2/9/2025 0:00:00,3/17/2025 18:57:26,ASAA,ASAA,A,NM,2,A,5330,O,,,K,,,,IN,V,588AS,BOEING,737890,35685,60638.0,18358.0,,,,,,,,,,,BOEING,SKIN PANEL,147A34004,,CORRODED,ZONE 100,,,,,,,,,,,,,,,887,967,23.0,R,23.0,R,,,,,,,,,,,,,2.0,,CORROSION AT STA 986.5 TO STA887 STR23R 3 PLACES. SRXR430X. GROUNDED - YES. ACCOMPLISHED CATEGORY A MINOR REPAIR TO FUSELAGE SKIN PANELS 147A3110-4 AND 147A3400-4 BETWEEN STA 887-967 STGR 23R IAW EA800-53EA-28364 REV 01. NO CORROSION NOTED BETWEEN STA 967-986.5..SRXR430X.
CALA2025021900380,2/18/2025 0:00:00,2/19/2025 7:19:49,CALA,CALA,A,GL,33,A,5315,O,,,K,,,,IN,V,14231,BOEING,737824,28795,79061.0,29378.0,,,,,,,,,,,BOEING,FLOORBEAM,147A55067,,CORRODED,ZONE 200,,,,,,,,,,,,,,,987,,,,,,,,,,30,R,,,,,,,,,AFT WET AREA FLOOR BEAM CORROSION AROUND SCREW HOLE STA 987 RBL 30 REF AAR N/R 9942591 ACCOMPLISHED PERMANENT REPAIR AT AFT CABIN WET AREA FLOOR BEAM STA 987 RBL 30 IN REF B737-800 EC/RA# 5321-01429 AND SRM 51-40-02-0G-0 ACCOMPLISHED PERMANENT REPAIR AT AFT CABIN WET AREA FLOOR BEAM STA 987 RBL 30 IN REF B737-800 EC/RA# 5321-01429 AND SRM 51-40-02-0G-0 SDR NO. 1038425
SWAA2025021796110,2/14/2025 0:00:00,2/17/2025 15:45:22,SWAA,SWAA,A,SW,29,A,7200,R,Y,J,A,,,,CL,O,8665D,BOEING,7378H4,36652,32699.0,15927.0,CFMINT,CFM567B27E,962561.0,38994.0,18280.0,,,,,,CFMINT,ENGINE,CFM567B27E,962561,FAILED,NR 1,,,38993.0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1 ENG FAIL INFLIGHT 16;000 ALT. A/C WAS UNDER LANDING WT NO FUMES IN CABIN<[01] REMOVED AND REPLACED #1 ENGINE IAW MT 771-00-01. OPS & LEAK CHECKS GOOD.
DALA2025022001329,2/17/2025 0:00:00,2/20/2025 13:34:51,DALA,DALA,A,SO,27,A,5315,O,,,K,,,,IN,V,3750D,BOEING,737832,32375,75724.0,29060.0,,,,,,,,,,,BOEING,FLOORBEAM,,,CORRODED,ZONE 200,,,,,,,,,,,,,,,986.5,,,,,,,,,,38,L,43.0,L,208.0,,,,2.0,,"(LOG 0817403) CORROSION ON FLOOR SUPPORT WL-208, STA-986.5+7, LBL-38 TO LBL-43. REMOVED AND REPLACED FLOOR SUPPORT WL- 208. STA 986.5+7, LBL-38 PER B737 SRM 51-40-02 AND DWG# 147A5700."
DALA2025022001309,2/12/2025 0:00:00,2/20/2025 13:34:47,DALA,DALA,A,SO,27,A,5347,O,,,K,,,,IN,V,3750D,BOEING,737832,32375,75724.0,29060.0,,,,,,,,,,,BOEING,SEAT TRACK,,,DAMAGED,ZONE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(LOG 0814197) WEAR MARKS ON CABIN SEAT TRACKS LBL25 WL208 STA 540-727B. REMOVED AND REPLACED SEAT TRACK DAMAGE AT CABIN STA 540 TO 727B LBL 25 WL 208 I.A.W B737-800 SRM 51-40-05-0G AND DWG 144A5300.
DALA2025022001334,2/15/2025 0:00:00,2/20/2025 13:34:51,DALA,DALA,A,SO,27,A,5320,O,,,K,,,,IN,V,3750D,BOEING,737832,32375,75724.0,29060.0,,,,,,,,,,,BOEING,WEB,,,CORRODED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,(LOG 0819884) CORROSION AFT CARGO BAY THRESHOLD WEB AT STA 787+6 - 847 STR 25R WL 160. REMOVED AND REPLACED AFT CARGO BAY THRESHOLD WEB FROM STA 787+6 TO 847 IAW B737 SRM 51-40-02-0G AND DWG=146A8340 REV=B.
SWAA2025022097245,2/18/2025 0:00:00,2/20/2025 15:32:30,SWAA,SWAA,A,SW,29,A,2560,O,,,K,,,,IN,9,8795L,BOEING,7378,67785,6862.0,3462.0,,,,,,,,,,,,GIRT BAR,,,OUT OF ADJUST,ZONE 800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FWD ENTRY DOOR FWD GIRT BAR RETAINER CLIP MISSING ONE OF TWO FASTENERS<[01] C/W EA M-23-125-01839 ON L-1 DOOR FWD CLIP. A/C OKAY TO CONTINUE ON TLD.
SCNA20250505161,2/24/2025 0:00:00,5/5/2025 14:06:01,SCNA,SCNA,A,GL,15,A,5342,O,,,K,,,,IN,V,8059A,BOEING,73783N,29120,87295.0,34870.0,,,,,,,,,,,BOEING,BUSHING,,,MIGRATED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LEFT AFT HORIZONTAL STAB UPPER AFT BUSHING MIGRATING. SAA034 027 - RESOLUTION: SUBMIT TO ENG. UNABLE TO CONFIRM IF BUSHING IS SHRRINK FIT OR FORCEMATE P/N CANNOT BEE CONFIRMED PER ENG RESPOSE STEP 1. BUSHING MIGRATED SEALANT WAS BROKEN AROUND ENTIRE CIRCUMFRANCE. NO OTHRER DAMAGE FOUND DUING GVI PE SRM 51-10-04-0G-0 REV 23 ENG RESPONSE STEP 2 B. REMOVED 2EA AFFECTEED BUSHING ONTO LH HORIZ STAB REAR SPAR UPPER LUG IAW EAER #10, EA 737-5510-72 B0423 REEV. P1 AND STEP 2 AND BOEING SB 737-55-1074 FIG. 7 AND FIG. 9 PART , STEP 1. PERFORMED CLEANING ON UPPER LUG BORE AND LUG FWD FACE AND LUG AFT FACE AT HORIZONTAL STAB L/H REAR SPAR IAW EA #737-5510-72-B0423 REV. P1 STEP 2 AND BOEING SB 737-55-1074 PART A. STEP 2 AND 3."
SWAA2025021194440,2/9/2025 0:00:00,2/11/2025 15:32:13,SWAA,SWAA,A,SW,29,A,5320,O,,,K,,,,IN,V,8922Q,BOEING,7378,42594,1510.0,827.0,,,,,,,,,,,BOEING,PANEL,,,CRACKED,ZONE 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFT CARGO PANEL 141DW HAS 2' CRACK ON BOTTOM EDGE OF PANEL<[01] PERFORMED REPAIR ON AFT CARGO PANEL 141DW IAW EA M-21-125-00669.
AALA202502211649,2/20/2025 0:00:00,2/21/2025 14:37:24,AALA,AALA,A,SW,21,A,5512,O,,,K,,,,IN,V,961AN,BOEING,737823,30092,66351.0,28523.0,,,,,,,,,,,BOEING,SKIN,,,CORRODED,ZONE 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.0,,STAB STA 120,"AIRCRAFT IN BASE MAINTENANCE: RIGHT HAND HORIZONTAL STABILIZER AT THE LOWER SKIN HAS A VISUAL INDICATION OF A CRACK ALONG THE RIB LINE AT STAB STA 120.30 LOCATED 18 INCHES FROM THE AFT SPAR. FABRICATED DOUBLER REPAIR AND INSTALLED PER 737-800 SRM 55-10-01 REPAIR 11 REQUIREMENT, FIGURE 2."
